Company,Year,Department,Allocated_Budget
Company_25,2008,HR,8201039.23
Company_25,2008,Marketing,3844345.79
Company_25,2008,IT Support,7947645.5
Company_25,2008,Product Development,7089788.89
Company_25,2008,Sales,10566119.86
Company_25,2008,Finance,11887267.48
Company_25,2008,Security,10170841.42
Company_25,2008,Customer Success,8369531.6
Company_25,2008,Business Intelligence,10573577.13
Company_25,2008,Operations,7041564.1
Company_25,2008,Legal,9989349.07
Company_25,2009,R&D,16775901.56
Company_25,2009,HR,15882794.48
Company_25,2009,Marketing,17660854.11
Company_25,2009,IT Support,19785877.13
Company_25,2009,Product Development,16463819.1
Company_25,2009,Sales,8924579.66
Company_25,2009,Finance,9199806.94
Company_25,2009,Security,4740216.13
Company_25,2009,Customer Success,15175884.46
Company_25,2009,Business Intelligence,20186575.36
Company_25,2009,Operations,9157950.06
Company_25,2009,Legal,10895036.23
Company_25,2010,R&D,14670887.66
Company_25,2010,HR,4792802.84
Company_25,2010,Marketing,13751299.98
Company_25,2010,IT Support,6805273.03
Company_25,2010,Product Development,13568131.77
Company_25,2010,Sales,4337792.47
Company_25,2010,Finance,6027540.51
Company_25,2010,Security,10726275.86
Company_25,2010,Customer Success,5988827.37
Company_25,2010,Business Intelligence,11990387.23
Company_25,2010,Operations,13354387.44
Company_25,2010,Legal,10086289.54
Company_25,2011,R&D,13066888.64
Company_25,2011,HR,12168148.93
Company_25,2011,Marketing,11980419.25
Company_25,2011,IT Support,10623914.73
Company_25,2011,Product Development,14330882.61
Company_25,2011,Sales,13966752.45
Company_25,2011,Finance,15072074.96
Company_25,2011,Security,6234100.64
Company_25,2011,Customer Success,13540587.94
Company_25,2011,Business Intelligence,8761147.54
Company_25,2011,Operations,7363871.4
Company_25,2011,Legal,7134586.14
Company_25,2012,R&D,12054105.51
Company_25,2012,HR,12171840.09
Company_25,2012,Marketing,14015696.92
Company_25,2012,IT Support,12228117.69
Company_25,2012,Product Development,9268531.52
Company_25,2012,Sales,3501114.61
Company_25,2012,Finance,5990056.19
Company_25,2012,Security,3974980.54
Company_25,2012,Customer Success,3869805.58
Company_25,2012,Business Intelligence,10369310.39
Company_25,2012,Operations,10190387.21
Company_25,2012,Legal,11223194.0
Company_25,2013,R&D,14865964.17
Company_25,2013,HR,13746708.3
Company_25,2013,Marketing,14676852.75
Company_25,2013,IT Support,20636910.12
Company_25,2013,Product Development,15422469.23
Company_25,2013,Sales,8442430.72
Company_25,2013,Finance,8809604.16
Company_25,2013,Security,8885912.87
Company_25,2013,Customer Success,7613153.61
Company_25,2013,Business Intelligence,18964385.21
Company_25,2013,Operations,5490701.78
Company_25,2013,Legal,11350458.51
Company_25,2014,R&D,7259019.79
Company_25,2014,HR,8076926.95
Company_25,2014,Marketing,8792513.89
Company_25,2014,IT Support,7316041.66
Company_25,2014,Product Development,12068124.15
Company_25,2014,Sales,10890851.5
Company_25,2014,Finance,3684567.99
Company_25,2014,Security,7161071.23
Company_25,2014,Customer Success,9391142.16
Company_25,2014,Business Intelligence,9437624.6
Company_25,2014,Operations,11608302.47
Company_25,2014,Legal,9034534.41
Company_25,2015,R&D,10906068.2
Company_25,2015,HR,11523111.79
Company_25,2015,Marketing,10232428.12
Company_25,2015,IT Support,17609104.12
Company_25,2015,Product Development,7848473.98
Company_25,2015,Sales,13973236.0
Company_25,2015,Finance,9017116.39
Company_25,2015,Security,8107667.33
Company_25,2015,Customer Success,13375684.34
Company_25,2015,Business Intelligence,12556617.96
Company_25,2015,Operations,14722669.88
Company_25,2015,Legal,15497459.8
Company_25,2016,R&D,6724715.47
Company_25,2016,HR,12609426.93
Company_25,2016,Marketing,11486877.1
Company_25,2016,IT Support,5196472.99
Company_25,2016,Product Development,10374120.68
Company_25,2016,Sales,10372599.36
Company_25,2016,Finance,6215836.73
Company_25,2016,Security,6376187.85
Company_25,2016,Customer Success,6257593.67
Company_25,2016,Business Intelligence,7837081.84
Company_25,2016,Operations,6953443.49
Company_25,2016,Legal,10697996.12
Company_25,2017,R&D,14735402.34
Company_25,2017,HR,12835962.84
Company_25,2017,Marketing,15116964.96
Company_25,2017,IT Support,9976980.41
Company_25,2017,Product Development,13014566.76
Company_25,2017,Sales,5084567.6
Company_25,2017,Finance,12169089.77
Company_25,2017,Security,16814631.88
Company_25,2017,Customer Success,20762229.58
Company_25,2017,Business Intelligence,6241371.08
Company_25,2017,Operations,19400755.68
Company_25,2017,Legal,4879481.06
Company_25,2018,R&D,11331510.7
Company_25,2018,HR,6852564.63
Company_25,2018,Marketing,10538206.48
Company_25,2018,IT Support,9075272.55
Company_25,2018,Product Development,11874219.83
Company_25,2018,Sales,20716129.07
Company_25,2018,Finance,11734207.81
Company_25,2018,Security,14773310.36
Company_25,2018,Customer Success,5473793.54
Company_25,2018,Business Intelligence,9605080.7
Company_25,2018,Operations,10332385.83
Company_25,2018,Legal,16577479.46
Company_25,2019,R&D,22440492.99
Company_25,2019,HR,20787525.15
Company_25,2019,Marketing,13951542.71
Company_25,2019,IT Support,13167634.59
Company_25,2019,Product Development,14160101.48
Company_25,2019,Sales,6345082.69
Company_25,2019,Finance,18366954.24
Company_25,2019,Security,10089837.23
Company_25,2019,Customer Success,10484691.3
Company_25,2019,Business Intelligence,5346331.59
Company_25,2019,Operations,10710140.49
Company_25,2019,Legal,20150046.83
Company_25,2020,R&D,4709356.53
Company_25,2020,HR,14502786.22
Company_25,2020,Marketing,5142054.12
Company_25,2020,IT Support,6387245.34
Company_25,2020,Product Development,14782487.96
Company_25,2020,Sales,7344116.81
Company_25,2020,Finance,8263318.98
Company_25,2020,Security,11797711.49
Company_25,2020,Customer Success,16118648.73
Company_25,2020,Business Intelligence,10696905.61
Company_25,2020,Operations,4279935.62
Company_25,2020,Legal,6908977.44
Company_25,2021,R&D,4807620.58
Company_25,2021,HR,14543436.1
Company_25,2021,Marketing,13104413.2
Company_25,2021,IT Support,13317816.58
Company_25,2021,Product Development,4881543.06
Company_25,2021,Sales,16406235.33
Company_25,2021,Finance,11714294.35
Company_25,2021,Security,9601591.02
Company_25,2021,Customer Success,16480996.41
Company_25,2021,Business Intelligence,9917644.73
Company_25,2021,Operations,16892718.26
Company_25,2021,Legal,17832623.05
Company_25,2022,R&D,4807291.78
Company_25,2022,HR,10617693.46
Company_25,2022,Marketing,15318149.95
Company_25,2022,IT Support,3363582.41
Company_25,2022,Product Development,8455429.23
Company_25,2022,Sales,7669714.91
Company_25,2022,Finance,5430575.71
Company_25,2022,Security,14178678.72
Company_25,2022,Customer Success,3864029.84
Company_25,2022,Business Intelligence,12304015.35
Company_25,2022,Operations,8059032.08
Company_25,2022,Legal,10419433.31
Company_25,2023,R&D,16075249.17
Company_25,2023,HR,13724403.98
Company_25,2023,Marketing,12539964.95
Company_25,2023,IT Support,6908049.07
Company_25,2023,Product Development,16476046.07
Company_25,2023,Sales,9035524.26
Company_25,2023,Finance,13546608.15
Company_25,2023,Security,5218351.63
Company_25,2023,Customer Success,14046718.08
Company_25,2023,Business Intelligence,4904593.64
Company_25,2023,Operations,8128344.39
Company_25,2023,Legal,13490562.72
Company_25,2024,R&D,12298035.63
Company_25,2024,HR,9092708.08
Company_25,2024,Marketing,12971042.54
Company_25,2024,IT Support,14794020.61
Company_25,2024,Product Development,11427330.89
Company_25,2024,Sales,7403407.57
Company_25,2024,Finance,5588894.45
Company_25,2024,Security,20637082.94
Company_25,2024,Customer Success,14369764.37
Company_25,2024,Business Intelligence,16792704.23
Company_25,2024,Operations,13400939.89
Company_25,2024,Legal,10942262.5
Company_26,2005,R&D,8335265.17
Company_26,2005,HR,1956913.01
Company_26,2005,Marketing,5124052.17
Company_26,2005,IT Support,4347456.91
Company_26,2005,Product Development,3364194.37
Company_26,2005,Sales,7714163.24
Company_26,2005,Finance,2576443.16
Company_26,2005,Security,8258745.35
Company_26,2005,Customer Success,6451629.45
Company_26,2005,Business Intelligence,6255566.1
Company_26,2005,Operations,1865170.64
Company_26,2005,Legal,7533603.16
Company_26,2006,R&D,5884004.35
Company_26,2006,HR,9431746.52
Company_26,2006,Marketing,11518342.69
Company_26,2006,IT Support,5356897.25
Company_26,2006,Product Development,3520768.58
Company_26,2006,Sales,7877934.14
Company_26,2006,Finance,8991092.75
Company_26,2006,Security,6289932.3
Company_26,2006,Customer Success,2849985.93
Company_26,2006,Business Intelligence,5039373.69
Company_26,2006,Operations,9111775.96
Company_26,2006,Legal,2753636.75
Company_26,2007,R&D,3898288.48
Company_26,2007,HR,4567499.85
Company_26,2007,Marketing,3113584.8
Company_26,2007,IT Support,8275678.64
Company_26,2007,Product Development,8233598.04
Company_26,2007,Sales,3475599.27
Company_26,2007,Finance,2943647.82
Company_26,2007,Security,6469242.05
Company_26,2007,Customer Success,5345392.3
Company_26,2007,Business Intelligence,4744688.2
Company_26,2007,Operations,4170442.97
Company_26,2007,Legal,4242354.69
Company_26,2008,R&D,7288707.18
Company_26,2008,HR,2741531.91
Company_26,2008,Marketing,7208765.16
Company_26,2008,IT Support,2881483.94
Company_26,2008,Product Development,5260074.4
Company_26,2008,Sales,1851127.05
Company_26,2008,Finance,4549392.6
Company_26,2008,Security,2861856.02
Company_26,2008,Customer Success,4724749.45
Company_26,2008,Business Intelligence,1756860.78
Company_26,2008,Operations,2214682.4
Company_26,2008,Legal,7601558.7
Company_26,2009,R&D,4954647.6
Company_26,2009,HR,6362714.09
Company_26,2009,Marketing,5355239.67
Company_26,2009,IT Support,4911270.94
Company_26,2009,Product Development,3508743.06
Company_26,2009,Sales,7331104.75
Company_26,2009,Finance,5449166.34
Company_26,2009,Security,2830309.89
Company_26,2009,Customer Success,2916136.33
Company_26,2009,Business Intelligence,1660245.15
Company_26,2009,Operations,7333129.78
Company_26,2009,Legal,4398519.93
Company_26,2010,R&D,2578891.2
Company_26,2010,HR,2543557.58
Company_26,2010,Marketing,6116729.57
Company_26,2010,IT Support,7179735.71
Company_26,2010,Product Development,2157667.56
Company_26,2010,Sales,2710345.62
Company_26,2010,Finance,6310887.43
Company_26,2010,Security,2007791.16
Company_26,2010,Customer Success,6694133.37
Company_26,2010,Business Intelligence,5608070.53
Company_26,2010,Operations,2009345.4
Company_26,2010,Legal,5775322.41
Company_26,2011,R&D,8157595.8
Company_26,2011,HR,5451222.99
Company_26,2011,Marketing,4656394.03
Company_26,2011,IT Support,5356811.99
Company_26,2011,Product Development,1911733.46
Company_26,2011,Sales,3094352.69
Company_26,2011,Finance,6855028.7
Company_26,2011,Security,3083882.73
Company_26,2011,Customer Success,5394326.71
Company_26,2011,Business Intelligence,2155023.98
Company_26,2011,Operations,4284369.91
Company_26,2011,Legal,7498509.48
Company_26,2012,R&D,3335850.68
Company_26,2012,HR,7912910.75
Company_26,2012,Marketing,8651793.59
Company_26,2012,IT Support,8501613.64
Company_26,2012,Product Development,10313775.31
Company_26,2012,Sales,7154066.62
Company_26,2012,Finance,5263644.83
Company_26,2012,Security,4228355.83
Company_26,2012,Customer Success,4389468.91
Company_26,2012,Business Intelligence,3274263.01
Company_26,2012,Operations,5435431.66
Company_26,2012,Legal,5431974.9
Company_26,2013,R&D,2395549.18
Company_26,2013,HR,7528365.44
Company_26,2013,Marketing,4054440.36
Company_26,2013,IT Support,5174670.54
Company_26,2013,Product Development,7829315.15
Company_26,2013,Sales,3260959.53
Company_26,2013,Finance,5193086.87
Company_26,2013,Security,6909233.51
Company_26,2013,Customer Success,5500088.78
Company_26,2013,Business Intelligence,8297565.22
Company_26,2013,Operations,1989158.48
Company_26,2013,Legal,3509617.47
Company_26,2014,R&D,2524106.01
Company_26,2014,HR,8539041.88
Company_26,2014,Marketing,8095860.07
Company_26,2014,IT Support,4048021.68
Company_26,2014,Product Development,8394846.76
Company_26,2014,Sales,7963947.89
Company_26,2014,Finance,7634372.28
Company_26,2014,Security,5387631.51
Company_26,2014,Customer Success,4579049.97
Company_26,2014,Business Intelligence,4119753.9
Company_26,2014,Operations,7048992.62
Company_26,2014,Legal,6283232.84
Company_26,2015,R&D,4556077.42
Company_26,2015,HR,4452373.41
Company_26,2015,Marketing,4239855.17
Company_26,2015,IT Support,8828416.58
Company_26,2015,Product Development,9150858.94
Company_26,2015,Sales,3611656.72
Company_26,2015,Finance,3353680.76
Company_26,2015,Security,7303844.15
Company_26,2015,Customer Success,6475881.68
Company_26,2015,Business Intelligence,9006159.04
Company_26,2015,Operations,8447265.21
Company_26,2015,Legal,7040260.46
Company_26,2016,R&D,5298733.06
Company_26,2016,HR,4756050.26
Company_26,2016,Marketing,7938082.44
Company_26,2016,IT Support,7129751.37
Company_26,2016,Product Development,11283456.32
Company_26,2016,Sales,10012783.44
Company_26,2016,Finance,7174771.67
Company_26,2016,Security,2649010.06
Company_26,2016,Customer Success,12202611.69
Company_26,2016,Business Intelligence,2718105.45
Company_26,2016,Operations,6626349.03
Company_26,2016,Legal,3373717.42
Company_26,2017,R&D,1851976.46
Company_26,2017,HR,4949342.42
Company_26,2017,Marketing,6906001.75
Company_26,2017,IT Support,2645301.18
Company_26,2017,Product Development,7184662.76
Company_26,2017,Sales,4404454.84
Company_26,2017,Finance,4547076.1
Company_26,2017,Security,4423985.51
Company_26,2017,Customer Success,6764371.62
Company_26,2017,Business Intelligence,3563857.67
Company_26,2017,Operations,6972508.54
Company_26,2017,Legal,2960721.4
Company_26,2018,R&D,2313098.83
Company_26,2018,HR,4571328.83
Company_26,2018,Marketing,6254056.88
Company_26,2018,IT Support,6662024.3
Company_26,2018,Product Development,1938209.5
Company_26,2018,Sales,2412045.6
Company_26,2018,Finance,7284829.65
Company_26,2018,Security,1958644.39
Company_26,2018,Customer Success,2968524.02
Company_26,2018,Business Intelligence,4850933.05
Company_26,2018,Operations,6194420.9
Company_26,2018,Legal,2587596.64
Company_26,2019,R&D,2888648.53
Company_26,2019,HR,7379295.5
Company_26,2019,Marketing,2576951.19
Company_26,2019,IT Support,7914654.62
Company_26,2019,Product Development,7965636.97
Company_26,2019,Sales,3404526.28
Company_26,2019,Finance,2344422.46
Company_26,2019,Security,6324950.66
Company_26,2019,Customer Success,8867706.35
Company_26,2019,Business Intelligence,8947474.84
Company_26,2019,Operations,9076004.48
Company_26,2019,Legal,8313464.97
Company_26,2020,R&D,6643711.99
Company_26,2020,HR,6666635.96
Company_26,2020,Marketing,2025860.04
Company_26,2020,IT Support,5678028.75
Company_26,2020,Product Development,3034722.51
Company_26,2020,Sales,5210850.03
Company_26,2020,Finance,7927633.88
Company_26,2020,Security,4874731.11
Company_26,2020,Customer Success,8890294.76
Company_26,2020,Business Intelligence,3560514.63
Company_26,2020,Operations,4540037.07
Company_26,2020,Legal,8190875.76
Company_26,2021,R&D,5361958.9
Company_26,2021,HR,7371037.5
Company_26,2021,Marketing,4810245.68
Company_26,2021,IT Support,4692139.91
Company_26,2021,Product Development,4830379.68
Company_26,2021,Sales,6390444.14
Company_26,2021,Finance,6356851.2
Company_26,2021,Security,6506568.75
Company_26,2021,Customer Success,3620404.59
Company_26,2021,Business Intelligence,5759885.4
Company_26,2021,Operations,5104223.21
Company_26,2021,Legal,3682327.96
Company_26,2022,R&D,10162627.12
Company_26,2022,HR,8656998.45
Company_26,2022,Marketing,3779473.02
Company_26,2022,IT Support,5738153.2
Company_26,2022,Product Development,3947715.12
Company_26,2022,Sales,11100035.48
Company_26,2022,Finance,10066521.18
Company_26,2022,Security,5384557.98
Company_26,2022,Customer Success,2967257.89
Company_26,2022,Business Intelligence,4374863.34
Company_26,2022,Operations,6851001.05
Company_26,2022,Legal,6628740.62
Company_26,2023,R&D,10561576.75
Company_26,2023,HR,2692853.4
Company_26,2023,Marketing,9807004.54
Company_26,2023,IT Support,2468471.56
Company_26,2023,Product Development,5402582.68
Company_26,2023,Sales,5060593.42
Company_26,2023,Finance,2581509.8
Company_26,2023,Security,9282573.2
Company_26,2023,Customer Success,4977623.43
Company_26,2023,Business Intelligence,4319100.66
Company_26,2023,Operations,3286694.95
Company_26,2023,Legal,10021336.92
Company_26,2024,R&D,6203042.04
Company_26,2024,HR,1685107.48
Company_26,2024,Marketing,4672126.68
Company_26,2024,IT Support,5174772.04
Company_26,2024,Product Development,6261011.73
Company_26,2024,Sales,7967446.08
Company_26,2024,Finance,1700764.81
Company_26,2024,Security,8027799.16
Company_26,2024,Customer Success,3940619.63
Company_26,2024,Business Intelligence,5509989.17
Company_26,2024,Operations,4906483.48
Company_26,2024,Legal,5642138.79
Company_27,2005,R&D,11767240.83
Company_27,2005,HR,10514541.15
Company_27,2005,Marketing,4792540.09
Company_27,2005,IT Support,9373428.1
Company_27,2005,Product Development,8918437.52
Company_27,2005,Sales,8306311.23
Company_27,2005,Finance,9878163.32
Company_27,2005,Security,11004773.29
Company_27,2005,Customer Success,6488995.69
Company_27,2005,Business Intelligence,11565010.28
Company_27,2005,Operations,7279995.1
Company_27,2005,Legal,12373161.42
Company_27,2006,R&D,15250959.52
Company_27,2006,HR,15049309.72
Company_27,2006,Marketing,12642648.76
Company_27,2006,IT Support,11123226.68
Company_27,2006,Product Development,13535893.07
Company_27,2006,Sales,7932549.3
Company_27,2006,Finance,5805445.16
Company_27,2006,Security,7047816.7
Company_27,2006,Customer Success,4240075.01
Company_27,2006,Business Intelligence,9201812.89
Company_27,2006,Operations,9007895.11
Company_27,2006,Legal,14439285.39
Company_27,2007,R&D,5366249.71
Company_27,2007,HR,17424344.47
Company_27,2007,Marketing,4965264.43
Company_27,2007,IT Support,7331300.64
Company_27,2007,Product Development,5769416.69
Company_27,2007,Sales,4648966.78
Company_27,2007,Finance,7296227.4
Company_27,2007,Security,9169505.11
Company_27,2007,Customer Success,16622110.82
Company_27,2007,Business Intelligence,7728650.67
Company_27,2007,Operations,7138496.58
Company_27,2007,Legal,10547598.17
Company_27,2008,R&D,8699135.41
Company_27,2008,HR,7018122.69
Company_27,2008,Marketing,9257402.68
Company_27,2008,IT Support,10433023.0
Company_27,2008,Product Development,11121005.69
Company_27,2008,Sales,11751859.27
Company_27,2008,Finance,3028860.04
Company_27,2008,Security,7420333.2
Company_27,2008,Customer Success,12160799.85
Company_27,2008,Business Intelligence,11613084.21
Company_27,2008,Operations,10991978.23
Company_27,2008,Legal,7159945.18
Company_27,2009,R&D,4230069.84
Company_27,2009,HR,15843821.07
Company_27,2009,Marketing,16884404.92
Company_27,2009,IT Support,13213151.48
Company_27,2009,Product Development,10986751.64
Company_27,2009,Sales,9279169.04
Company_27,2009,Finance,12324596.82
Company_27,2009,Security,4154127.0
Company_27,2009,Customer Success,12933104.4
Company_27,2009,Business Intelligence,8251437.18
Company_27,2009,Operations,14441433.38
Company_27,2009,Legal,9657132.94
Company_27,2010,R&D,5012129.26
Company_27,2010,HR,8310397.08
Company_27,2010,Marketing,13073289.32
Company_27,2010,IT Support,10457636.48
Company_27,2010,Product Development,12768237.71
Company_27,2010,Sales,9747295.4
Company_27,2010,Finance,6591060.91
Company_27,2010,Security,8185412.92
Company_27,2010,Customer Success,5352050.98
Company_27,2010,Business Intelligence,11847821.7
Company_27,2010,Operations,10789313.31
Company_27,2010,Legal,6418245.97
Company_27,2011,R&D,13780910.81
Company_27,2011,HR,3196673.87
Company_27,2011,Marketing,9629432.79
Company_27,2011,IT Support,8990081.42
Company_27,2011,Product Development,10550253.02
Company_27,2011,Sales,8299659.52
Company_27,2011,Finance,8936084.38
Company_27,2011,Security,5617286.77
Company_27,2011,Customer Success,12506083.15
Company_27,2011,Business Intelligence,5283870.25
Company_27,2011,Operations,6899475.0
Company_27,2011,Legal,9084346.88
Company_27,2012,R&D,11902678.84
Company_27,2012,HR,16178441.66
Company_27,2012,Marketing,7976807.68
Company_27,2012,IT Support,5598408.86
Company_27,2012,Product Development,9314722.91
Company_27,2012,Sales,6889211.84
Company_27,2012,Finance,5985314.8
Company_27,2012,Security,10950734.78
Company_27,2012,Customer Success,12599103.08
Company_27,2012,Business Intelligence,5125371.94
Company_27,2012,Operations,8214698.12
Company_27,2012,Legal,8787484.71
Company_27,2013,R&D,4304604.71
Company_27,2013,HR,11397855.32
Company_27,2013,Marketing,4892989.22
Company_27,2013,IT Support,6046106.95
Company_27,2013,Product Development,9194495.98
Company_27,2013,Sales,12345810.13
Company_27,2013,Finance,7133281.57
Company_27,2013,Security,8533857.55
Company_27,2013,Customer Success,8739909.9
Company_27,2013,Business Intelligence,7583362.76
Company_27,2013,Operations,11343092.41
Company_27,2013,Legal,9205957.09
Company_27,2014,R&D,9916824.54
Company_27,2014,HR,13646739.44
Company_27,2014,Marketing,4587730.11
Company_27,2014,IT Support,14557427.54
Company_27,2014,Product Development,9509357.35
Company_27,2014,Sales,7504857.79
Company_27,2014,Finance,7099313.72
Company_27,2014,Security,9241776.03
Company_27,2014,Customer Success,9533192.97
Company_27,2014,Business Intelligence,3804029.88
Company_27,2014,Operations,11084279.17
Company_27,2014,Legal,7461696.05
Company_27,2015,R&D,8038076.04
Company_27,2015,HR,16101141.28
Company_27,2015,Marketing,10506713.88
Company_27,2015,IT Support,7419459.89
Company_27,2015,Product Development,10924626.95
Company_27,2015,Sales,15215050.88
Company_27,2015,Finance,9552335.45
Company_27,2015,Security,16841001.59
Company_27,2015,Customer Success,14753987.68
Company_27,2015,Business Intelligence,15904049.12
Company_27,2015,Operations,4644430.27
Company_27,2015,Legal,7899997.66
Company_27,2016,R&D,3147330.43
Company_27,2016,HR,5295239.44
Company_27,2016,Marketing,7141994.53
Company_27,2016,IT Support,11454597.04
Company_27,2016,Product Development,2970190.94
Company_27,2016,Sales,10241301.84
Company_27,2016,Finance,8805146.35
Company_27,2016,Security,10008368.0
Company_27,2016,Customer Success,3723788.01
Company_27,2016,Business Intelligence,14004518.33
Company_27,2016,Operations,6690827.36
Company_27,2016,Legal,12376014.97
Company_27,2017,R&D,4713074.54
Company_27,2017,HR,7922127.39
Company_27,2017,Marketing,13396481.04
Company_27,2017,IT Support,5803151.34
Company_27,2017,Product Development,9666889.32
Company_27,2017,Sales,6988808.68
Company_27,2017,Finance,11314653.75
Company_27,2017,Security,8371532.51
Company_27,2017,Customer Success,11934815.4
Company_27,2017,Business Intelligence,11036152.62
Company_27,2017,Operations,13162212.94
Company_27,2017,Legal,4192728.42
Company_27,2018,R&D,13547987.66
Company_27,2018,HR,13860203.29
Company_27,2018,Marketing,12518220.46
Company_27,2018,IT Support,13351744.21
Company_27,2018,Product Development,9103029.64
Company_27,2018,Sales,11297603.58
Company_27,2018,Finance,15893224.79
Company_27,2018,Security,5995634.76
Company_27,2018,Customer Success,15492722.91
Company_27,2018,Business Intelligence,15836565.66
Company_27,2018,Operations,4248056.59
Company_27,2018,Legal,3388347.68
Company_27,2019,R&D,12412484.03
Company_27,2019,HR,7473777.84
Company_27,2019,Marketing,14014087.78
Company_27,2019,IT Support,8400971.31
Company_27,2019,Product Development,6980800.12
Company_27,2019,Sales,6081526.39
Company_27,2019,Finance,12451456.68
Company_27,2019,Security,6452020.6
Company_27,2019,Customer Success,6282116.11
Company_27,2019,Business Intelligence,6467082.8
Company_27,2019,Operations,8781418.01
Company_27,2019,Legal,10367000.05
Company_27,2020,R&D,3880327.59
Company_27,2020,HR,12452413.9
Company_27,2020,Marketing,9907581.57
Company_27,2020,IT Support,13333151.49
Company_27,2020,Product Development,4950615.14
Company_27,2020,Sales,7935835.69
Company_27,2020,Finance,12595509.42
Company_27,2020,Security,8874819.34
Company_27,2020,Customer Success,5073071.63
Company_27,2020,Business Intelligence,4001721.41
Company_27,2020,Operations,3748569.3
Company_27,2020,Legal,4810409.83
Company_27,2021,R&D,6007702.05
Company_27,2021,HR,11039879.81
Company_27,2021,Marketing,4243322.13
Company_27,2021,IT Support,8352061.27
Company_27,2021,Product Development,10393461.63
Company_27,2021,Sales,3318613.18
Company_27,2021,Finance,4615287.69
Company_27,2021,Security,6938722.06
Company_27,2021,Customer Success,7965818.54
Company_27,2021,Business Intelligence,8677840.85
Company_27,2021,Operations,7800784.76
Company_27,2021,Legal,9427370.92
Company_27,2022,R&D,13807892.53
Company_27,2022,HR,8721834.65
Company_27,2022,Marketing,7806983.34
Company_27,2022,IT Support,14749579.21
Company_27,2022,Product Development,3251619.53
Company_27,2022,Sales,3824919.33
Company_27,2022,Finance,12148605.3
Company_27,2022,Security,8973184.84
Company_27,2022,Customer Success,11607201.49
Company_27,2022,Business Intelligence,13606165.12
Company_27,2022,Operations,4130608.7
Company_27,2022,Legal,11219452.12
Company_27,2023,R&D,6953547.73
Company_27,2023,HR,14650094.93
Company_27,2023,Marketing,15625959.85
Company_27,2023,IT Support,11657377.21
Company_27,2023,Product Development,11626174.71
Company_27,2023,Sales,16004110.58
Company_27,2023,Finance,6011502.14
Company_27,2023,Security,13618809.02
Company_27,2023,Customer Success,15179101.0
Company_27,2023,Business Intelligence,13142260.9
Company_27,2023,Operations,13114933.65
Company_27,2023,Legal,5517920.41
Company_27,2024,R&D,12206498.7
Company_27,2024,HR,5093931.16
Company_27,2024,Marketing,6915850.56
Company_27,2024,IT Support,10192655.8
Company_27,2024,Product Development,12208294.4
Company_27,2024,Sales,11966621.47
Company_27,2024,Finance,14335447.95
Company_27,2024,Security,8736936.18
Company_27,2024,Customer Success,11160206.1
Company_27,2024,Business Intelligence,10211581.95
Company_27,2024,Operations,6917783.21
Company_27,2024,Legal,11850859.2
Company_28,2005,R&D,11997895.92
Company_28,2005,HR,13733560.78
Company_28,2005,Marketing,15574178.82
Company_28,2005,IT Support,17691604.49
Company_28,2005,Product Development,17207831.75
Company_28,2005,Sales,16452611.49
Company_28,2005,Finance,15544502.62
Company_28,2005,Security,23411943.71
Company_28,2005,Customer Success,26210008.1
Company_28,2005,Business Intelligence,12008134.87
Company_28,2005,Operations,23816675.88
Company_28,2005,Legal,9236986.59
Company_28,2006,R&D,19888926.93
Company_28,2006,HR,16211035.73
Company_28,2006,Marketing,8043866.4
Company_28,2006,IT Support,21365988.33
Company_28,2006,Product Development,7857202.97
Company_28,2006,Sales,22348167.64
Company_28,2006,Finance,9239461.86
Company_28,2006,Security,7844617.84
Company_28,2006,Customer Success,5990884.22
Company_28,2006,Business Intelligence,7215590.05
Company_28,2006,Operations,25307873.12
Company_28,2006,Legal,9723630.68
Company_28,2007,R&D,8752022.92
Company_28,2007,HR,11880327.53
Company_28,2007,Marketing,20471918.88
Company_28,2007,IT Support,12963960.26
Company_28,2007,Product Development,18844357.09
Company_28,2007,Sales,7751902.05
Company_28,2007,Finance,10639277.85
Company_28,2007,Security,23338229.76
Company_28,2007,Customer Success,23719788.81
Company_28,2007,Business Intelligence,8227232.53
Company_28,2007,Operations,21819456.79
Company_28,2007,Legal,7978547.92
Company_28,2008,R&D,12516494.32
Company_28,2008,HR,13196253.35
Company_28,2008,Marketing,5972661.45
Company_28,2008,IT Support,20918926.35
Company_28,2008,Product Development,15664090.36
Company_28,2008,Sales,21707955.04
Company_28,2008,Finance,12180973.33
Company_28,2008,Security,13600715.06
Company_28,2008,Customer Success,21478952.15
Company_28,2008,Business Intelligence,18181115.72
Company_28,2008,Operations,16209945.27
Company_28,2008,Legal,8314177.05
Company_28,2009,R&D,8879883.95
Company_28,2009,HR,19398107.38
Company_28,2009,Marketing,13805791.49
Company_28,2009,IT Support,16313390.71
Company_28,2009,Product Development,4404223.14
Company_28,2009,Sales,17469812.08
Company_28,2009,Finance,7396217.73
Company_28,2009,Security,8511474.92
Company_28,2009,Customer Success,14364222.78
Company_28,2009,Business Intelligence,16575788.25
Company_28,2009,Operations,6995208.22
Company_28,2009,Legal,10489816.54
Company_28,2010,R&D,15241965.67
Company_28,2010,HR,8786980.21
Company_28,2010,Marketing,12603102.95
Company_28,2010,IT Support,9445705.68
Company_28,2010,Product Development,5974294.13
Company_28,2010,Sales,23106393.98
Company_28,2010,Finance,15217776.43
Company_28,2010,Security,21112060.85
Company_28,2010,Customer Success,23615094.19
